4.350000000000000000e+02,2.281000000000000000e+03,3.570000000000000000e+02
4.170000000000000000e+02,2.235000000000000000e+03,4.070000000000000000e+02
3.530000000000000000e+02,2.166000000000000000e+03,3.610000000000000000e+02
3.980000000000000000e+02,2.139000000000000000e+03,3.680000000000000000e+02
4.230000000000000000e+02,1.986000000000000000e+03,3.250000000000000000e+02
3.930000000000000000e+02,2.030000000000000000e+03,2.980000000000000000e+02
3.680000000000000000e+02,1.974000000000000000e+03,2.790000000000000000e+02
3.790000000000000000e+02,1.848000000000000000e+03,2.760000000000000000e+02
3.630000000000000000e+02,1.798000000000000000e+03,2.850000000000000000e+02
3.340000000000000000e+02,1.670000000000000000e+03,2.780000000000000000e+02
3.450000000000000000e+02,1.584000000000000000e+03,3.010000000000000000e+02
3.280000000000000000e+02,1.556000000000000000e+03,2.580000000000000000e+02
3.240000000000000000e+02,1.393000000000000000e+03,2.500000000000000000e+02
3.310000000000000000e+02,1.402000000000000000e+03,2.680000000000000000e+02
3.020000000000000000e+02,1.307000000000000000e+03,2.530000000000000000e+02
3.100000000000000000e+02,1.246000000000000000e+03,2.650000000000000000e+02
2.690000000000000000e+02,1.210000000000000000e+03,2.670000000000000000e+02
3.000000000000000000e+02,1.171000000000000000e+03,2.940000000000000000e+02
2.810000000000000000e+02,1.114000000000000000e+03,3.160000000000000000e+02
2.950000000000000000e+02,1.105000000000000000e+03,3.480000000000000000e+02
3.160000000000000000e+02,1.009000000000000000e+03,3.360000000000000000e+02
2.670000000000000000e+02,9.800000000000000000e+02,3.640000000000000000e+02
2.680000000000000000e+02,8.840000000000000000e+02,3.240000000000000000e+02
3.220000000000000000e+02,8.240000000000000000e+02,3.540000000000000000e+02
2.570000000000000000e+02,7.740000000000000000e+02,3.960000000000000000e+02
2.540000000000000000e+02,7.370000000000000000e+02,4.040000000000000000e+02
2.500000000000000000e+02,7.980000000000000000e+02,4.470000000000000000e+02
2.430000000000000000e+02,7.130000000000000000e+02,4.120000000000000000e+02
2.710000000000000000e+02,6.810000000000000000e+02,4.290000000000000000e+02
2.310000000000000000e+02,6.450000000000000000e+02,4.200000000000000000e+02
2.130000000000000000e+02,6.530000000000000000e+02,4.330000000000000000e+02
2.220000000000000000e+02,6.770000000000000000e+02,4.060000000000000000e+02
2.190000000000000000e+02,5.870000000000000000e+02,4.490000000000000000e+02
1.620000000000000000e+02,6.110000000000000000e+02,4.690000000000000000e+02
1.600000000000000000e+02,5.540000000000000000e+02,4.370000000000000000e+02
1.700000000000000000e+02,5.810000000000000000e+02,4.350000000000000000e+02
1.640000000000000000e+02,5.760000000000000000e+02,4.430000000000000000e+02
1.760000000000000000e+02,5.520000000000000000e+02,4.650000000000000000e+02
1.740000000000000000e+02,4.850000000000000000e+02,4.310000000000000000e+02
1.580000000000000000e+02,4.760000000000000000e+02,3.990000000000000000e+02
1.670000000000000000e+02,4.430000000000000000e+02,3.990000000000000000e+02
1.400000000000000000e+02,4.030000000000000000e+02,4.360000000000000000e+02
1.510000000000000000e+02,3.790000000000000000e+02,4.200000000000000000e+02
1.440000000000000000e+02,3.480000000000000000e+02,3.870000000000000000e+02
1.290000000000000000e+02,3.200000000000000000e+02,4.090000000000000000e+02
1.360000000000000000e+02,3.040000000000000000e+02,3.970000000000000000e+02
1.290000000000000000e+02,3.350000000000000000e+02,4.110000000000000000e+02
1.480000000000000000e+02,3.100000000000000000e+02,4.360000000000000000e+02
1.400000000000000000e+02,3.250000000000000000e+02,4.790000000000000000e+02
1.360000000000000000e+02,2.420000000000000000e+02,4.360000000000000000e+02
1.380000000000000000e+02,2.680000000000000000e+02,4.660000000000000000e+02
1.300000000000000000e+02,2.400000000000000000e+02,4.030000000000000000e+02
1.330000000000000000e+02,2.450000000000000000e+02,4.510000000000000000e+02
1.450000000000000000e+02,2.440000000000000000e+02,4.410000000000000000e+02
1.240000000000000000e+02,2.050000000000000000e+02,4.490000000000000000e+02
1.310000000000000000e+02,2.040000000000000000e+02,4.800000000000000000e+02
1.100000000000000000e+02,2.400000000000000000e+02,4.710000000000000000e+02
1.340000000000000000e+02,2.080000000000000000e+02,5.050000000000000000e+02
1.290000000000000000e+02,2.060000000000000000e+02,5.140000000000000000e+02
1.350000000000000000e+02,1.830000000000000000e+02,5.170000000000000000e+02
1.310000000000000000e+02,1.980000000000000000e+02,5.090000000000000000e+02
1.340000000000000000e+02,1.960000000000000000e+02,5.170000000000000000e+02
1.210000000000000000e+02,1.630000000000000000e+02,4.790000000000000000e+02
1.750000000000000000e+02,1.760000000000000000e+02,5.200000000000000000e+02
1.500000000000000000e+02,1.650000000000000000e+02,5.440000000000000000e+02
1.920000000000000000e+02,1.670000000000000000e+02,5.380000000000000000e+02
1.680000000000000000e+02,1.600000000000000000e+02,5.210000000000000000e+02
1.830000000000000000e+02,1.520000000000000000e+02,5.590000000000000000e+02
1.950000000000000000e+02,1.820000000000000000e+02,5.510000000000000000e+02
2.550000000000000000e+02,2.140000000000000000e+02,5.210000000000000000e+02
2.620000000000000000e+02,2.130000000000000000e+02,5.440000000000000000e+02
2.400000000000000000e+02,1.940000000000000000e+02,5.320000000000000000e+02
2.710000000000000000e+02,1.680000000000000000e+02,5.520000000000000000e+02
3.160000000000000000e+02,1.910000000000000000e+02,6.050000000000000000e+02
3.780000000000000000e+02,2.310000000000000000e+02,6.080000000000000000e+02
3.410000000000000000e+02,2.300000000000000000e+02,6.140000000000000000e+02
3.540000000000000000e+02,2.110000000000000000e+02,5.920000000000000000e+02
3.740000000000000000e+02,2.510000000000000000e+02,5.950000000000000000e+02
4.480000000000000000e+02,3.020000000000000000e+02,6.530000000000000000e+02
5.140000000000000000e+02,3.030000000000000000e+02,6.210000000000000000e+02
5.080000000000000000e+02,3.180000000000000000e+02,6.720000000000000000e+02
5.290000000000000000e+02,3.430000000000000000e+02,7.380000000000000000e+02
5.610000000000000000e+02,3.890000000000000000e+02,7.590000000000000000e+02
5.910000000000000000e+02,4.040000000000000000e+02,7.620000000000000000e+02
6.230000000000000000e+02,4.150000000000000000e+02,7.580000000000000000e+02
6.360000000000000000e+02,4.450000000000000000e+02,8.190000000000000000e+02
7.030000000000000000e+02,4.990000000000000000e+02,7.620000000000000000e+02
7.150000000000000000e+02,5.350000000000000000e+02,8.140000000000000000e+02
7.870000000000000000e+02,5.630000000000000000e+02,7.960000000000000000e+02
7.390000000000000000e+02,6.010000000000000000e+02,8.330000000000000000e+02
8.630000000000000000e+02,6.460000000000000000e+02,7.890000000000000000e+02
8.080000000000000000e+02,6.830000000000000000e+02,7.930000000000000000e+02
8.570000000000000000e+02,7.210000000000000000e+02,7.830000000000000000e+02
7.790000000000000000e+02,7.790000000000000000e+02,7.780000000000000000e+02
8.500000000000000000e+02,8.310000000000000000e+02,7.950000000000000000e+02
8.640000000000000000e+02,8.490000000000000000e+02,8.470000000000000000e+02
8.890000000000000000e+02,8.290000000000000000e+02,8.800000000000000000e+02
1.010000000000000000e+03,8.670000000000000000e+02,8.550000000000000000e+02
1.133000000000000000e+03,9.160000000000000000e+02,9.080000000000000000e+02
1.139000000000000000e+03,9.640000000000000000e+02,9.210000000000000000e+02
1.166000000000000000e+03,1.015000000000000000e+03,8.910000000000000000e+02
1.158000000000000000e+03,1.141000000000000000e+03,1.050000000000000000e+03
1.246000000000000000e+03,1.129000000000000000e+03,1.029000000000000000e+03
1.243000000000000000e+03,1.130000000000000000e+03,1.048000000000000000e+03
1.340000000000000000e+03,1.145000000000000000e+03,1.029000000000000000e+03
1.328000000000000000e+03,1.188000000000000000e+03,1.018000000000000000e+03
1.436000000000000000e+03,1.158000000000000000e+03,1.091000000000000000e+03
1.450000000000000000e+03,1.139000000000000000e+03,9.530000000000000000e+02
1.393000000000000000e+03,1.233000000000000000e+03,8.630000000000000000e+02
1.450000000000000000e+03,1.320000000000000000e+03,8.220000000000000000e+02
1.570000000000000000e+03,1.307000000000000000e+03,8.490000000000000000e+02
1.463000000000000000e+03,1.295000000000000000e+03,7.820000000000000000e+02
1.151000000000000000e+03,1.195000000000000000e+03,8.030000000000000000e+02
1.189000000000000000e+03,1.275000000000000000e+03,7.960000000000000000e+02
1.096000000000000000e+03,1.144000000000000000e+03,7.260000000000000000e+02
1.015000000000000000e+03,1.092000000000000000e+03,7.670000000000000000e+02
9.840000000000000000e+02,1.054000000000000000e+03,8.110000000000000000e+02
7.980000000000000000e+02,1.048000000000000000e+03,8.120000000000000000e+02
6.280000000000000000e+02,1.024000000000000000e+03,8.420000000000000000e+02
5.880000000000000000e+02,1.035000000000000000e+03,8.520000000000000000e+02
4.730000000000000000e+02,1.046000000000000000e+03,8.200000000000000000e+02
5.000000000000000000e+02,9.230000000000000000e+02,9.180000000000000000e+02
4.240000000000000000e+02,1.070000000000000000e+03,9.950000000000000000e+02
4.330000000000000000e+02,9.020000000000000000e+02,1.015000000000000000e+03
3.860000000000000000e+02,9.390000000000000000e+02,1.101000000000000000e+03
3.270000000000000000e+02,8.660000000000000000e+02,1.110000000000000000e+03
3.240000000000000000e+02,6.690000000000000000e+02,1.155000000000000000e+03
3.300000000000000000e+02,5.860000000000000000e+02,1.245000000000000000e+03
3.290000000000000000e+02,4.640000000000000000e+02,1.316000000000000000e+03
3.250000000000000000e+02,3.960000000000000000e+02,1.168000000000000000e+03
3.220000000000000000e+02,3.050000000000000000e+02,1.052000000000000000e+03
2.620000000000000000e+02,2.180000000000000000e+02,1.037000000000000000e+03
1.770000000000000000e+02,2.680000000000000000e+02,9.450000000000000000e+02
1.290000000000000000e+02,2.570000000000000000e+02,9.960000000000000000e+02
1.390000000000000000e+02,2.590000000000000000e+02,9.520000000000000000e+02
3.000000000000000000e+00,2.510000000000000000e+02,9.710000000000000000e+02
3.000000000000000000e+00,3.400000000000000000e+02,9.370000000000000000e+02
0.000000000000000000e+00,3.360000000000000000e+02,8.910000000000000000e+02
0.000000000000000000e+00,2.110000000000000000e+02,8.060000000000000000e+02
0.000000000000000000e+00,6.500000000000000000e+01,8.670000000000000000e+02
0.000000000000000000e+00,1.180000000000000000e+02,7.440000000000000000e+02
0.000000000000000000e+00,7.800000000000000000e+01,7.510000000000000000e+02
0.000000000000000000e+00,7.000000000000000000e+01,6.810000000000000000e+02
0.000000000000000000e+00,3.100000000000000000e+01,7.650000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.700000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.860000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.840000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,6.940000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,4.220000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,5.710000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,4.930000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,4.260000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,2.690000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.310000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,7.700000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,2.700000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00
